site,potential_evaporation,skin_temperature,soil_temperature_level_1,evaporation_from_vegetation_transpiration,lat,lon,P,Q,P-Q,Q/P,(P-Q)/P,empty
3463300,-1.9123531887012017,1.9716509619942622,2.149544281873444,-2.2088420551665044,35.831509999999994,-82.18429,0.6248630101971192,-0.08520859229960717,1.2781288844941074,-0.8520859229960717,0.8520859229960717,
3471500,-1.823406528761611,1.8827043020546714,1.823406528761611,-1.5269176622963083,36.76039,-81.63123,0.7668773306964645,-0.1988200486990834,1.2497260203942384,-0.8520859229960717,0.8520859229960717,
3473000,-1.9123531887012017,1.9123531887012017,1.823406528761611,-1.615864322235899,36.65178,-81.84401,0.8236830588962026,0.2272229127989525,0.965697379395548,-0.17041718459921434,0.17041718459921434,
3479000,-1.823406528761611,1.8827043020546714,1.823406528761611,-1.5269176622963083,36.23917,-81.82222,0.17041718459921434,0.05680572819973812,0.1420143204993453,-0.05680572819973812,0.05680572819973812,
3488000,-1.7937576421150807,1.73445986882202,1.823406528761611,-1.73445986882202,36.89678,-81.74623000000001,1.1929202921945004,0.4544458255979049,1.4769489331931909,-0.3976400973981668,0.3976400973981668,
3498500,-2.2088420551665044,1.942002075347732,2.0012998486407927,-2.3570864883991556,35.78562,-83.8846,0.0,0.5396544178975121,-2.045006215190572,1.3633374767937148,-1.3633374767937148,
3500000,-1.9716509619942622,1.9716509619942622,2.179193168519974,-1.9716509619942622,35.15,-83.37971999999999,-0.965697379395548,0.3124315050985596,-1.9029918946912268,1.0793088357950242,-1.0793088357950242,
3500240,-2.2088420551665044,1.9123531887012017,2.0012998486407927,-2.386735375045686,35.15889,-83.39416999999999,-1.3065317485939765,-0.1988200486990834,-0.8236830588962026,0.2840286409986906,-0.2840286409986906,
3504000,-2.060597621933853,1.942002075347732,2.0012998486407927,-2.0012998486407927,35.1275,-83.61861,-1.2497260203942384,0.3408343691984287,-2.471049176688608,1.7609775741918814,-1.7609775741918814,
3574500,-0.9932377026587637,1.5269176622963083,1.4379710023567176,-1.497268775649778,34.62425,-86.30637,-1.1929202921945004,-0.6248630101971192,-1.9597976228909648,0.05680572819973812,-0.05680572819973812,
3592718,-1.467619889003248,1.4083221157101873,1.586215435589369,-1.70481098217549,34.83556,-88.28806,-0.4002599697281585,-1.0525354759518242,1.1414821358914151,-1.2304287958310058,1.2304287958310058,
3604000,-1.2304287958310058,1.497268775649778,1.6751620955289597,-1.823406528761611,35.495909999999995,-87.8328,-0.3976400973981668,-0.3692372332982977,-0.6816687383968574,-0.3976400973981668,0.3976400973981668,
4015330,-1.8530554154081411,1.378673229063657,0.48920662966774925,-1.5565665489428386,46.94688,-91.7924,0.028402864099869057,-0.3692372332982977,1.164517428094631,-0.482848689697774,0.482848689697774,
4024430,-2.475682034985277,1.2304287958310058,0.459557743021219,-1.823406528761611,46.63327,-92.09408,0.3692372332982977,-1.3633374767937148,2.016603351090703,-1.8461861664914887,1.8461861664914887,
4027000,-2.3570864883991556,1.378673229063657,1.1711310225379452,-1.8827043020546714,46.48661,-90.6963,-0.3976400973981668,-1.4769489331931909,1.3065317485939765,-1.704171845992143,1.704171845992143,
4040500,-1.9716509619942622,1.3193754557705966,1.0821843625983545,-1.823406528761611,46.584109999999995,-88.57597,-1.3917403408935838,-2.6698692253876914,0.7100716024967264,-2.8686892740867744,2.8686892740867744,
4043050,-1.8530554154081411,2.179193168519974,2.2384909418130348,-1.8827043020546714,47.22854,-88.38539,-0.6816687383968574,-2.3574377202891315,1.1929202921945004,-1.8461861664914887,1.8461861664914887,
4045500,-1.497268775649778,2.0309487352873226,1.9716509619942622,-1.7641087554685504,46.57502,-85.26955,1.1929202921945004,-0.965697379395548,2.5278549048883456,-2.613063497187953,2.613063497187953,
4056500,-1.5565665489428386,2.0012998486407927,2.0309487352873226,-1.823406528761611,46.03053,-86.16125,1.6473661177924053,-1.3065317485939765,2.4994520407884773,-2.8118835458870364,2.8118835458870364,
4057510,-1.6751620955289597,2.0012998486407927,1.942002075347732,-1.823406528761611,45.943020000000004,-86.7057,1.533754661392929,-2.3006319920893934,3.1527179150854647,-4.0048038380815365,4.0048038380815365,
4057800,-2.0012998486407927,1.586215435589369,1.2007799091844755,-1.7937576421150807,46.4991,-87.88651999999999,-1.4201432049934528,-2.556257768988215,1.022503107595286,-2.4426463125887388,2.4426463125887388,
4059500,-1.7641087554685504,1.467619889003248,0.9042910427191729,-1.70481098217549,45.755520000000004,-87.20152,-1.164517428094631,-2.471049176688608,1.3065317485939765,-2.613063497187953,2.613063497187953,
4063700,-1.7641087554685504,1.3490243424171269,0.5485044029608098,-1.615864322235899,45.76357,-88.46318000000001,-0.1988200486990834,-3.1243150509855964,2.1586176715900485,-3.8059837893824535,3.8059837893824535,
4074950,-1.942002075347732,1.3490243424171269,0.6078021762538703,-1.5565665489428386,45.18997,-88.73344,0.0,-1.9029918946912268,1.9029918946912268,-1.9029918946912268,1.9029918946912268,
4105700,-1.497268775649778,1.4379710023567176,0.9932377026587637,-1.70481098217549,42.35337,-85.35389,-0.3408343691984287,-1.7893804382917504,0.4544458255979049,-1.6473661177924053,1.6473661177924053,
4115265,-1.586215435589369,1.4083221157101873,1.260077682477536,-1.6455132088824294,43.249759999999995,-84.98113000000001,0.0,0.0,0.0,0.0,0.0,
4122200,-1.5565665489428386,1.5269176622963083,1.4083221157101873,-1.0228865893052939,43.46418,-86.23257,0.4544458255979049,-1.3917403408935838,1.931394758791096,-2.726674953587429,2.726674953587429,
4122500,-1.6455132088824294,1.615864322235899,1.3490243424171269,-1.0228865893052939,43.945009999999996,-86.27869,-0.05680572819973812,-0.7384744665965954,0.7100716024967264,-1.2781288844941074,1.2781288844941074,
4124000,-1.9716509619942622,1.5565665489428386,2.090246508580383,-1.4379710023567176,44.43639,-85.69868000000001,0.5396544178975121,-0.42604296149803583,1.3917403408935838,-1.164517428094631,1.164517428094631,
4127918,-1.6455132088824294,1.9123531887012017,1.8827043020546714,-1.6455132088824294,46.18585,-84.59783,-0.16996416966427896,-2.1755413717027703,1.8356130323742124,-2.719426714628463,2.719426714628463,
