site,potential_evaporation,skin_temperature,soil_temperature_level_1,evaporation_from_vegetation_transpiration,lat,lon,P,Q,P-Q,Q/P,(P-Q)/P,tree_canopy_cover,impervious
1591400,-1.0821843625983545,1.823406528761611,1.9123531887012015,-1.0525354759518242,39.25597,-77.05105999999998,1.1077116998948933,1.3349346126938455,-0.028402864099869057,1.1077116998948933,-1.1077116998948933,0.0,1.298095924341591
1594950,-1.5862154355893692,1.260077682477536,1.3193754557705966,-2.0012998486407927,39.27669,-79.39031,0.4895215382447742,0.5814999169501999,-0.5814999169501999,0.5439837932759934,-0.5439837932759934,0.0,0.0
1596500,-1.497268775649778,1.497268775649778,1.5862154355893692,-1.9716509619942624,39.57006,-79.10194,0.8236830588962026,-0.05680572819973812,1.1645174280946309,-0.6248630101971192,0.6248630101971192,-0.6378309858459338,0.5838179430003803
1605500,-1.5565665489428386,1.378673229063657,1.4379710023567176,-2.4460331483387465,38.63567000000001,-79.33782,-0.14201272932921924,-0.3550318233230481,0.4544407338535016,-0.4544407338535016,-0.4544407338535016,0.019169442322056342,0.055934056041587084
1606500,-1.5862154355893692,1.3193754557705966,1.4083221157101873,-2.386735375045686,38.99122,-79.17586999999997,0.028402864099869057,-0.3976400973981668,0.8804887870959407,-0.3692372332982977,0.3692372332982977,0.004449124672640921,0.013075189893563379
1613050,-1.4379710023567176,1.823406528761611,1.7641087554685504,-1.8827043020546717,39.89842,-78.13223,0.6816687383968574,0.5396544178975121,0.5964601460972502,0.42604296149803583,-0.42604296149803583,0.0,0.0
1620500,-1.5565665489428386,1.378673229063657,1.4379710023567176,-2.4460331483387465,38.33763,-79.24004000000002,0.1988200486990834,0.5964601460972502,-0.482848689697774,0.8520859229960717,-0.8520859229960717,0.0,0.0
1632000,-1.4379710023567176,1.6751620955289597,1.73445986882202,-2.119895395226913,38.63706,-78.8528,0.7100716024967264,0.11361145639947624,0.9372945152956788,-0.08520859229960717,0.08520859229960717,-0.07671235113960764,0.0004978204503618105
1632900,-1.4379710023567176,1.73445986882202,1.823406528761611,-1.5565665489428386,38.69345,-78.64279,0.36923309625597,-0.7668687383777839,1.47693238502388,-1.5905425684872554,0.6532585549144085,-0.213068149830193,0.18099062962195675
1634500,-1.3193754557705966,1.823406528761611,1.7641087554685504,-1.7937576421150807,39.08122,-78.32945,0.965697379395548,-0.5680572819973811,1.9029918946912268,-1.0793088357950242,1.0793088357950242,-0.46598839972411155,0.002873613974901561
1638480,-1.0525354759518242,1.8827043020546717,1.9123531887012015,-0.7560466094865216,39.25455,-77.57638,2.10181194339031,0.5396544178975121,2.016603351090703,-0.08520859229960717,0.08520859229960717,-0.024721029121752496,0.43047866916519373
1639500,-0.9635888160122336,1.823406528761611,1.7937576421150807,-1.2304287958310058,39.61236,-77.23744,1.9882004869908336,0.965697379395548,2.8402864099869056,0.2840286409986906,-0.2840286409986906,-0.20751008060342538,0.5272411329988602
1644000,-0.8153443827795821,1.9123531887012015,1.6751620955289597,-0.6967488361934611,39.01955,-77.57749,1.8745890305913573,0.511251553797643,2.726674953587429,-0.2840286409986906,0.2840286409986906,-0.026658108220515182,0.09033923084948219
1658500,-0.4299088563746887,1.7641087554685504,1.6158643222358993,-0.5485044029608098,38.58734000000001,-77.4286,1.1077116998948933,0.42604296149803583,1.6757689818922743,-0.08520859229960717,0.08520859229960717,0.0,3.1591689317984257
1664000,-1.2007799091844755,1.823406528761611,1.73445986882202,-0.5485044029608098,38.53068,-77.8136,1.1077116998948933,-0.08520859229960717,2.1586176715900485,-0.6532658742969882,0.6532658742969882,-0.030597351484532822,0.027340200036914113
1666500,-1.4379710023567176,1.73445986882202,1.823406528761611,-0.7560466094865216,38.32513,-78.09555999999998,0.05680572819973812,-0.511251553797643,1.050905971695155,-0.8804887870959407,0.8804887870959407,-0.11331826825374758,0.03166894085845599
1667500,-1.4083221157101873,1.7937576421150807,1.823406528761611,-0.6078021762538703,38.35041,-77.975,-0.2272229127989525,0.08520859229960717,0.17041718459921434,-0.3124315050985596,0.3124315050985596,-0.043507098968631454,0.021710833134635905
1669000,-0.10377110326285592,1.3490243424171269,1.467619889003248,0.22236664984897692,37.87708,-76.90052,1.6757689818922743,1.022503107595286,1.2781288844941074,0.3124315050985596,-0.3124315050985596,0.0,0.15473395253814984
1669520,0.014824443323265131,1.5565665489428386,1.497268775649778,0.28166442314203743,37.63375,-76.69635,0.0,0.9339399293657032,-0.9339399293657032,0.9339399293657032,-0.9339399293657032,0.8239350930844278,0.014875633583724788
2011400,-1.4083221157101873,1.4379710023567176,1.4379710023567176,-2.3274376017526253,38.04235,-79.88144,-0.3692372332982977,-0.8804887870959407,0.3124315050985596,-0.5680572819973811,0.5680572819973811,0.021997732228257832,0.03215280154977749
2011460,-1.5565665489428386,1.378673229063657,1.4379710023567176,-2.4460331483387465,38.2454,-79.76866,-0.7952801947963336,-0.2272229127989525,-0.1988200486990834,0.482848689697774,-0.482848689697774,0.0458575876334105,0.011972151529384256
2013000,-1.1414821358914151,1.7937576421150807,1.4083221157101873,-1.9716509619942624,37.8029,-80.047,-0.482848689697774,-0.9088916511958098,0.3976400973981668,-0.7384744665965954,0.7384744665965954,-0.06640381284315056,0.01630290961892374
2014000,-1.1414821358914151,1.7937576421150807,1.4379710023567176,-1.9716509619942624,37.72901,-80.04228,-0.3124315050985596,-0.42604296149803583,0.8520859229960717,-0.6248630101971192,0.6248630101971192,-0.06344338260834458,0.014559010154532117
2015700,-1.5565665489428386,1.378673229063657,1.4379710023567176,-2.4460331483387465,38.1954,-79.57032,-0.4544458255979049,0.05680572819973812,-0.08520859229960717,0.2272229127989525,-0.2272229127989525,0.03145721109214608,0.035339331093426685
2016000,-1.5269176622963083,1.4379710023567176,1.497268775649778,-1.942002075347732,37.7918,-79.75949,0.2840286409986906,-0.2272229127989525,1.2213231562943694,-0.1988200486990834,0.1988200486990834,0.004483907252884539,0.010361833518766649
2017500,-1.1414821358914151,1.7937576421150807,1.4083221157101873,-1.6751620955289597,37.50624000000001,-80.10670999999998,-0.482848689697774,-0.05680572819973812,0.42604296149803583,-0.3124315050985596,0.3124315050985596,-0.10173275886179443,0.0039394671357842045
2018000,-1.1414821358914151,1.7641087554685504,1.4379710023567176,-2.0012998486407927,37.66596,-79.91144,0.0,-0.3408343691984287,1.1929202921945004,-0.7668773306964645,0.7668773306964645,-0.029364651474575718,0.005713889149477639
2027000,-1.0821843625983545,1.5862154355893692,1.7641087554685504,-1.73445986882202,37.71542,-78.98169,0.2556257768988215,-0.1420143204993453,0.3976400973981668,-0.3976400973981668,0.3976400973981668,-0.07782174618390136,0.038309767350538385
2027500,-1.1711310225379452,1.5565665489428386,1.7641087554685504,-1.70481098217549,37.70236,-79.02752,0.511251553797643,-0.3692372332982977,1.4201432049934528,-0.7384744665965954,0.7384744665965954,0.0,0.06564792754198279
2028500,-1.1414821358914151,1.6455132088824294,1.6751620955289597,-1.3193754557705966,37.86959,-78.82335,0.2272229127989525,-0.3976400973981668,1.1077116998948933,-0.8236830588962026,0.8236830588962026,-0.12522419331329898,0.0705573750348185
2038850,-1.1118332492448848,1.6455132088824294,1.6751620955289597,-1.3193754557705966,37.41542000000001,-78.63584,0.2840286409986906,-0.8236830588962026,0.7668773306964645,-0.9088916511958098,0.9088916511958098,-1.344218829706328,0.0
2046000,-0.4002599697281585,1.497268775649778,1.497268775649778,-0.10377110326285592,37.06709,-77.60249,1.2781288844941074,-0.965697379395548,3.0391064586859886,-1.704171845992143,1.704171845992143,-0.8500548484715259,0.03198738416712755
2051000,-1.260077682477536,1.6751620955289597,1.6751620955289597,-1.378673229063657,36.99737,-78.34971999999998,1.3207331806439109,0.0,2.116013375440245,-0.4970501217477085,2.314833424139328,-0.21235245033302305,0.2661140591447461
2051500,-0.9635888160122336,1.5862154355893692,1.6158643222358993,-1.2304287958310058,36.71681,-77.83166,1.1361145639947623,-1.50535179729306,2.2154233997897865,-2.1870205356899173,2.1870205356899173,-0.006330335079460889,0.019839485895299637
2053200,-0.07412221661632565,1.467619889003248,1.5269176622963083,-0.3706110830816282,36.37083,-77.02556,1.4769489331931909,-0.3124315050985596,2.045006215190572,-0.9941002434954168,0.9941002434954168,0.2236225247444556,0.030876350913018494
2053800,-1.1414821358914151,1.7937576421150807,1.4083221157101873,-1.6751620955289597,37.14013,-80.26643,0.1988200486990834,-0.2840286409986906,0.965697379395548,-0.5964601460972502,0.5964601460972502,-0.100428126123949,0.06546514480397272
2055100,-1.2304287958310058,1.6751620955289597,1.7641087554685504,-1.7641087554685504,37.41763,-79.93531999999998,0.3976400973981668,-0.5396544178975121,1.4201432049934528,-0.8804887870959407,0.8804887870959407,0.0,11.220212466983005
2056900,-1.378673229063657,1.6751620955289597,1.70481098217549,-1.5269176622963083,37.04514,-79.8442,0.3124315050985596,-0.1988200486990834,0.5680572819973811,-0.2840286409986906,0.2840286409986906,-0.04074030323225485,0.10336333021400777
2059500,-1.260077682477536,1.6455132088824294,1.7641087554685504,-1.853055415408141,37.1732,-79.52031,-0.05680572819973812,-1.1645174280946309,1.1077116998948933,-1.3065317485939765,1.3065317485939765,0.0,0.04266155425957215
2064000,-1.0525354759518242,1.6158643222358993,1.7641087554685504,-1.497268775649778,37.12681,-78.95974,-0.1988200486990834,-1.1645174280946309,0.9088916511958098,-1.8745890305913573,1.8745890305913573,-0.05040317976397385,0.0600671763155592
2065500,-1.1118332492448848,1.6455132088824294,1.6751620955289597,-1.3193754557705966,37.07931,-78.76361999999997,0.2556257768988215,-1.9882004869908336,1.704171845992143,-2.6698692253876914,2.6698692253876914,-0.12183171867997211,0.0
2069700,-1.378673229063657,1.6455132088824294,1.8827043020546717,-0.9932377026587637,36.57097,-80.12949,0.6248630101971192,-1.1077116998948933,2.3290348561892618,-2.1870205356899173,2.1870205356899173,0.5770709611617292,0.4000171013496463
2070000,-1.260077682477536,1.6751620955289597,1.8827043020546717,-1.3193754557705966,36.56819,-79.98725999999998,0.3408343691984287,-1.3349346126938455,2.10181194339031,-1.931394758791096,1.931394758791096,0.47205260973332025,0.046075257476383524
2074500,-1.1711310225379452,1.7641087554685504,1.7937576421150807,-1.2007799091844755,36.61958,-79.50419000000002,-0.2272229127989525,-1.3349346126938455,0.7100716024967264,-1.3633374767937148,1.3633374767937148,-0.24645615871256557,0.20228106918441804
2077200,-1.1711310225379452,1.7641087554685504,1.7937576421150807,-1.2007799091844755,36.39778,-79.19667,-0.11361145639947624,-1.050905971695155,0.5680572819973811,-1.2213231562943694,1.2213231562943694,-0.5736566929320571,0.0017118517395145097
2081500,-1.1118332492448848,1.6455132088824294,1.73445986882202,-1.1414821358914151,36.19417,-78.58306,0.1420143204993453,-1.5621575254927982,2.3858405843890007,-2.045006215190572,2.045006215190572,-0.06970133401518397,0.0677626966072706
2082950,-0.5781532896073399,1.467619889003248,1.5565665489428386,-1.1711310225379452,36.18333,-77.87611,1.2497260203942384,-1.5621575254927982,2.9254950022865134,-2.4142434484888704,2.4142434484888704,0.2001535238484684,0.016705368264928182
2092500,0.5485044029608098,0.9339399293657032,1.022886589305294,-0.10377110326285592,35.064170000000004,-77.46139000000002,0.5964601460972502,-0.17041718459921434,1.3917403408935838,-0.2272229127989525,0.2272229127989525,-0.05224779709218195,0.05276492402394962
2096846,-1.73445986882202,1.7937576421150807,2.0309487352873226,-1.378673229063657,35.98722,-79.20611,0.0,-2.585016835195516,2.585016835195516,-2.585016835195516,2.585016835195516,0.0,0.0
2102908,-1.6158643222358993,2.179193168519974,2.119895395226913,-1.6751620955289597,35.18278,-79.1775,0.028402864099869057,-2.4994520407884773,1.9597976228909648,-2.8118835458870364,2.8118835458870364,0.0,0.0
2108000,-0.2520155364955072,1.3193754557705966,1.2007799091844755,-0.2520155364955072,34.82889,-77.83221999999998,1.2213231562943694,-0.6248630101971192,1.9029918946912268,-1.1077116998948933,1.1077116998948933,-0.04373692769498243,0.014240114911865649
2111180,-1.823406528761611,1.8827043020546717,1.823406528761611,-1.5269176622963083,36.07139,-81.40306,0.08520859229960717,-0.6532658742969882,0.9941002434954168,-0.7952801947963336,0.7952801947963336,-0.8806444204302541,0.07149778318971167
2111500,-1.823406528761611,1.8827043020546717,1.823406528761611,-1.5269176622963083,36.175,-81.16889,-1.2213094722312854,-2.329008760999196,-0.14201272932921924,-1.5621400226214115,0.6248560090485646,-0.49469659590945203,0.0923708064413968
2112120,-1.6158643222358993,1.7641087554685504,1.823406528761611,-1.2007799091844755,36.25028,-81.04444000000002,-0.3976400973981668,-0.7384744665965954,-0.3692372332982977,-0.17041718459921434,0.17041718459921434,-0.3543052131025875,0.0030935808469673416
2112360,-1.497268775649778,1.7641087554685504,1.8827043020546717,-1.0525354759518242,36.31139,-80.80722,-0.2556257768988215,-1.1077116998948933,0.08520859229960717,-0.6532658742969882,0.6532658742969882,0.6298463773661994,0.18778179224884334
