system:time_start,potential_evaporation
,-0.018032867915288575
,-0.015099119933811612
,-0.017142794307288472
,-0.01740541886033303
,-0.015941354209302455
,-0.01840027195225374
,-0.01924582928842984
,-0.01864810152706674
,-0.015040741893353384
,-0.019655833129137233
,-0.014991324616205065
,-0.015361026192753589
,-0.018563340533585444
,-0.014560473499880332
,-0.018164715033151906
,-0.01694570148302019
,-0.015438111513628203
,-0.01776986041951538
,-0.018280127023433287
,-0.01943027376496774
,-0.017308283105948303
,-0.016138387112888213
,-0.014797960211518897
,-0.016484156106180772
,-0.016614878447437816
,-0.02068713154946255
,-0.02096668874638943
,-0.018718242419771172
,-0.01577821549831125
,-0.019893502985210847
,-0.019644695594329707
,-0.01894561939924541
,-0.015358619007225242
,-0.017238792323912334
