system:time_start,potential_evaporation
,-0.005933351635499901
,-0.006641476658400296
,-0.006126661151235944
,-0.007041583189213463
,-0.006362928623388699
,-0.00642633444497781
,-0.0064786990032900515
,-0.0070853386856481355
,-0.006830267004963922
,-0.006903200161745234
,-0.006018124023882885
,-0.006155495364668654
,-0.006580372936971053
,-0.006242477637724704
,-0.006670365869685952
,-0.00702610550081282
,-0.005947873484658082
,-0.006731742197401805
,-0.00705238617213176
,-0.007086373267343886
,-0.006381007003060446
,-0.006736623419539763
,-0.0061731847781743105
,-0.006023360352464183
,-0.007094148730146887
,-0.007197592907126071
,-0.005738536889553854
,-0.007534519794229868
,-0.007649811431805449
,-0.006745240132642091
,-0.008175155209925757
,-0.007211252097896304
,-0.007104747362015624
,-0.007028407820067413
