system:time_start,potential_evaporation
,-0.017373379376534617
,-0.014207914132420008
,-0.017065439438681988
,-0.015268930272030454
,-0.0160024040354941
,-0.01662598277330254
,-0.016630825575787662
,-0.017687409191867044
,-0.014314820920026951
,-0.016800404264471606
,-0.01627736502900528
,-0.014778450191090453
,-0.01693486855405946
,-0.016206096587955313
,-0.015562835279870199
,-0.015154552449361246
,-0.016774859822552845
,-0.016953642386672366
,-0.017880349879129606
,-0.016678101936348014
,-0.017243352166242544
,-0.01729249338621216
,-0.01402878635614847
,-0.015071425391785267
,-0.01643697251457461
,-0.018072148135009528
,-0.019936230382430833
,-0.018692693001430033
,-0.015445945776778798
,-0.018080490566167413
,-0.017853383706745423
,-0.017451809064707134
,-0.015049895271884509
,-0.017077126270074346
