system:time_start,potential_evaporation
,-0.014928556557522643
,-0.013461904188887222
,-0.015362231412379019
,-0.013922940723037394
,-0.013935083653740682
,-0.014931953596450713
,-0.014957199469584381
,-0.01599901428098166
,-0.01268340018588194
,-0.014820037852825782
,-0.015819314438028174
,-0.013071745503730973
,-0.015779909039892962
,-0.015420443907830903
,-0.01460070583665106
,-0.013283960510591039
,-0.015482178910578442
,-0.01500779167040588
,-0.016766033456115884
,-0.014577559971045009
,-0.015019463357975514
,-0.01521543074072692
,-0.012673384316677574
,-0.013389398988686393
,-0.014616781234508379
,-0.015818668115126125
,-0.017379064737498784
,-0.016619182104890478
,-0.013452590792439876
,-0.01641996870835391
,-0.015431222175301634
,-0.015720208339886046
,-0.013320789812896434
,-0.015197727060752939
