system:time_start,potential_evaporation
,-0.006623962870667908
,-0.0069030467893294815
,-0.006777334805506675
,-0.006713643295167072
,-0.006595053205891672
,-0.006407404778423501
,-0.006174798916027931
,-0.006837679674483937
,-0.007178002985184887
,-0.007220925305060715
,-0.0066620941437741
,-0.0063676703989774255
,-0.007164678071507018
,-0.00736967840065198
,-0.007443135558613911
,-0.007874167284394431
,-0.006526970958598335
,-0.007670228841907538
,-0.007387032595448414
,-0.007626700685606002
,-0.0070558919410875715
,-0.007025574054201931
,-0.007556160698725573
,-0.006332106873453889
,-0.006992184574587841
,-0.007910645452694053
,-0.0064464672155539835
,-0.007916629245727079
,-0.007678606880929422
,-0.00721950461329716
,-0.00907189392278638
,-0.00820158668397821
,-0.007797453850602126
,-0.007580732438542358
