system:time_start,potential_evaporation
,-0.01262950790017688
,-0.012114625540561974
,-0.013048813396987194
,-0.013383242146422466
,-0.012997442429574827
,-0.013018041883090822
,-0.014308864551518733
,-0.015512903992203064
,-0.01361251417256426
,-0.014044298300480781
,-0.013280816609039903
,-0.01246592981624417
,-0.011135078122606501
,-0.013378947580349632
,-0.01242462307952034
,-0.011510924523463473
,-0.011768105090595782
,-0.015025239806467047
,-0.01405766126602733
,-0.013569640199420974
,-0.01349595275920971
,-0.012688540232678255
,-0.013804723198215166
,-0.01340636431511181
,-0.014787422017737603
,-0.01461187403765507
,-0.016935371919923153
,-0.013145341183796214
,-0.013759928221891945
,-0.01516860718644845
,-0.013930663723537387
,-0.015988289771485142
,-0.012106969496623302
,-0.01180904495898479
