system:time_start,potential_evaporation
,-0.013317912593101314
,-0.012972116801630984
,-0.013642910418134745
,-0.012534266561063039
,-0.01347135857281288
,-0.01320171262456918
,-0.013660984857002784
,-0.014944257391237717
,-0.01193067013234193
,-0.01416647084344924
,-0.014036787634572548
,-0.01223983351612497
,-0.01430824322653557
,-0.013867672054804978
,-0.013582898348700792
,-0.012362771677332018
,-0.01433540230318273
,-0.013951116297138357
,-0.01570531160602777
,-0.01336646278471667
,-0.014024007826103508
,-0.013958938079231528
,-0.011627716602444957
,-0.012864500075209498
,-0.013406608870972492
,-0.014594873502840378
,-0.014885456848532727
,-0.014584095662730277
,-0.012841206097361021
,-0.014989359017259897
,-0.014212758655604004
,-0.01473504094658289
,-0.012731239576718836
,-0.01346177120267441
