system:time_start,potential_evaporation
,-0.005061835812529709
,-0.0043958305032755175
,-0.004517617974058379
,-0.004515824913010279
,-0.004830126878092811
,-0.004771086895707565
,-0.005049638131910284
,-0.005489324918276101
,-0.005258904235576991
,-0.005314936052681536
,-0.005218479581346488
,-0.004620529544021494
,-0.0038798090296208545
,-0.005260597699076773
,-0.004875864236919083
,-0.004380282837600033
,-0.004822592820083347
,-0.004664574425141093
,-0.005215994214258461
,-0.0055586321856785055
,-0.004918586260397392
,-0.005872472336258793
,-0.005352289891929661
,-0.0053469895445792965
,-0.005306561335532504
,-0.00574567588514478
,-0.005134232121371357
,-0.005064231183633586
,-0.004570683113270512
,-0.005221377930156564
,-0.0050143694103743286
,-0.006706399253515364
,-0.0053181972192230375
,-0.005460880759999618
