system:time_start,potential_evaporation
,-0.0058727144725510645
,-0.005456548504411358
,-0.005385477056247615
,-0.005886511665104722
,-0.005232688979324234
,-0.005479415948592964
,-0.005537929119859901
,-0.00674897446946869
,-0.005937352376970165
,-0.006224879561589539
,-0.006652302231663087
,-0.005351078403480133
,-0.005012797324059986
,-0.006132189050639885
,-0.005541531430230686
,-0.006099310108977586
,-0.005596685147250446
,-0.005661546461809383
,-0.0058774722801194735
,-0.006569819563914942
,-0.005977138164773576
,-0.006300141201029683
,-0.0059496925015935604
,-0.00580778410734948
,-0.00620542661342842
,-0.007492929841653451
,-0.005944693085192449
,-0.005798590874552993
,-0.0059587111637490805
,-0.006236646451866399
,-0.007318211531459693
,-0.007993715244675662
,-0.006247250692961311
,-0.006782185609358573
