system:time_start,potential_evaporation
,-0.005324545904814622
,-0.0042959605697225865
,-0.00464651970721973
,-0.004840819284499645
,-0.005056077380499139
,-0.004429384590972419
,-0.005001303349340995
,-0.005498923654684675
,-0.005352070213848965
,-0.005119725537644734
,-0.005151966309697857
,-0.0048452695779736665
,-0.003985988961870574
,-0.005122238479590131
,-0.0046833987211330275
,-0.004556617289840573
,-0.004720195876703169
,-0.004670760095496331
,-0.005302899572551421
,-0.005333619402077647
,-0.00497359404042786
,-0.00571427106468549
,-0.005455731647845559
,-0.0055063967699766105
,-0.0055442342295514415
,-0.005765095148903303
,-0.005863844746150923
,-0.0052606405105701725
,-0.004649636518813278
,-0.005232292116657695
,-0.005167051755074401
,-0.006805557049871968
,-0.00489039750388548
,-0.005096743752997759
