system:time_start,potential_evaporation
,-0.01692319660685912
,-0.016336427146584672
,-0.018671213836575887
,-0.01822238221891214
,-0.016847301793449742
,-0.01874796516244298
,-0.019208698013604232
,-0.020821017470249593
,-0.018286784752417056
,-0.018438094082559652
,-0.018011734943980635
,-0.017520036783925216
,-0.016431865396106873
,-0.01843998323053108
,-0.019763285897893064
,-0.018047579889466744
,-0.018087172106372347
,-0.01766686508428406
,-0.021569418520105903
,-0.019817646186681116
,-0.01914578455674288
,-0.017919216066483327
,-0.017984650139844013
,-0.018908479097346182
,-0.022832842676554065
,-0.02253891902409865
,-0.021229559650210554
,-0.018820849592045236
,-0.017688772891969642
,-0.02076765008321059
,-0.02163075978335525
,-0.02601094589615155
,-0.017730273106587445
,-0.0197860838553481
