system:time_start,potential_evaporation
,-0.005238585996100802
,-0.005054223529391681
,-0.0054581359325967665
,-0.005301851617091561
,-0.005261715798764745
,-0.005357857172089825
,-0.005919321799173965
,-0.006383406291646696
,-0.005217346766435745
,-0.005389692993995683
,-0.005789200813731722
,-0.005142485528940348
,-0.004857117051620687
,-0.005734759956940086
,-0.005627319846115156
,-0.005262338526448082
,-0.005204302096725059
,-0.0053204509699940426
,-0.006173842752960481
,-0.005463786720690003
,-0.005756276856550254
,-0.005738657236723314
,-0.005389785286959805
,-0.005670317216642354
,-0.005896291468418991
,-0.005527947587399642
,-0.006434393117600865
,-0.005654213194069282
,-0.005299862700920621
,-0.006088283154172569
,-0.00577519050763163
,-0.006673435311454571
,-0.0053812133033491975
,-0.00526753153062434
