system:time_start,potential_evaporation
,-0.018007517222334478
,-0.01711005298299521
,-0.019093272228322654
,-0.01906584274850805
,-0.017424187856401357
,-0.01942613357095979
,-0.01931603659007427
,-0.021580597811407642
,-0.018423777450152556
,-0.019609405225007023
,-0.019778438498178726
,-0.01766306537259273
,-0.016025704699131893
,-0.019299979917680805
,-0.019565834954846654
,-0.01885649541933769
,-0.018058278268654252
,-0.018324779130125535
,-0.022024668945960002
,-0.02101931532827924
,-0.019697383335975854
,-0.01853255411697319
,-0.018254058521658106
,-0.019227063409440838
,-0.023056601183877014
,-0.02408057207261057
,-0.019909799232361063
,-0.018719421833642023
,-0.018967372043941094
,-0.020662478726687066
,-0.022593121948981814
,-0.02623609413118781
,-0.018566079591740465
,-0.02180942182955429
