system:time_start,potential_evaporation
,-0.012134300404189466
,-0.012345838506007567
,-0.01286662717757281
,-0.011285034997854382
,-0.013368618393239254
,-0.012059345298136273
,-0.01240637933369726
,-0.015323451967560686
,-0.012015481460063407
,-0.012596643641397046
,-0.015137267837417312
,-0.011170669458806515
,-0.01362285988094906
,-0.012298151743986333
,-0.012833400052234841
,-0.011583554534202753
,-0.012228597222322909
,-0.013318840423986936
,-0.01443934050136401
,-0.011797873439112058
,-0.01390182970984218
,-0.013654390796242902
,-0.010977029029163532
,-0.011342217573352778
,-0.013770881438783059
,-0.013082676348858513
,-0.01496508956188336
,-0.013446155285540348
,-0.012166746067426478
,-0.013680304361817738
,-0.012376696521338696
,-0.014367299838340841
,-0.012834838931060707
,-0.012175565483630635
