system:time_start,soil_temperature_level_1
,283.2020314534505
,281.64176686604816
,281.4690755208333
,282.6911964416504
,282.4832255045573
,282.4495595296224
,282.87593841552734
,283.5107358296712
,282.99670664469403
,282.63891855875653
,282.24310302734375
,283.1015256245931
,282.14726130167645
,282.76125462849933
,282.30016326904297
,283.1040433247884
,282.9014778137207
,280.9859848022461
,282.15238825480145
,282.34188715616864
,283.5799331665039
,282.96154403686523
,283.0360501607259
,283.2365214029948
,282.3344561258952
,282.45829518636066
,283.1709950764974
,283.24894587198895
,282.82020060221356
,282.0824724833171
,281.38362248738605
,283.3725980122884
,283.2783686319987
,283.99044545491535
