system:time_start,soil_temperature_level_1
,287.3506444295247
,285.66517639160156
,286.45077260335285
,286.20004908243817
,286.1735534667969
,286.91532643636066
,287.16657002766925
,287.49709701538086
,286.45855712890625
,287.64172617594403
,288.00039927164715
,286.48717371622723
,285.2198066711426
,286.7723019917806
,286.18143463134766
,285.7670707702637
,286.1115531921387
,287.3998311360677
,287.09968185424805
,287.79042689005536
,287.05655670166016
,287.1802914937337
,286.88928349812824
,287.3810780843099
,287.4769223531087
,288.2737045288086
,287.4133046468099
,285.9414126078288
,286.2497787475586
,287.31591669718426
,287.5865186055501
,289.6560249328613
,286.4177831013997
,286.8086344401042
