system:time_start,soil_temperature_level_1
,287.83102162679035
,288.3041051228841
,287.7320556640625
,288.11484146118164
,288.2684809366862
,289.1872838338216
,288.66784413655597
,287.991995493571
,287.90159606933594
,289.6298548380534
,288.94976298014325
,287.88720321655273
,288.4762840270996
,288.2344907124837
,288.464350382487
,287.67317326863605
,288.01247787475586
,289.64603932698566
,289.00561904907227
,288.49130630493164
,288.45365651448566
,288.70411046346027
,288.0361798604329
,288.5291442871094
,288.56654993693036
,289.0708694458008
,289.56055450439453
,288.60930760701496
,288.1786142985026
,288.4143129984538
,289.24398676554364
,289.67146428426105
,287.93812052408856
,287.91627248128253
