system:time_start,soil_temperature_level_1
,284.5515645345052
,285.32181549072266
,284.6354471842448
,284.9506899515788
,285.40944417317706
,285.89374287923175
,285.4619598388672
,284.7934684753418
,285.03087615966797
,286.37918853759766
,285.98876190185547
,284.92556126912433
,285.35075759887695
,285.389944712321
,285.3395716349284
,284.7364565531413
,284.9827410380046
,286.5359700520833
,285.87255477905273
,285.248966217041
,285.30318959554035
,285.7129554748535
,285.0930290222168
,285.52150472005206
,285.53508885701496
,285.6369883219401
,286.24968973795575
,285.5384585062663
,285.24085998535156
,285.3781878153483
,286.1130765279134
,286.41877873738605
,285.0082321166992
,284.8718973795573
