system:time_start,soil_temperature_level_1
,282.9257855733236
,281.01767301206235
,281.76252017551
,281.56556944670507
,281.55678747671624
,282.0283763744213
,282.7966434337475
,283.3098796138058
,282.1420745284469
,282.7370631465206
,282.6667812771268
,281.74096852055305
,280.3769389399776
,282.33341612639254
,280.75443717108834
,281.06451633594656
,282.07887954711913
,282.09182137383357
,281.8913054572212
,282.56798115483036
,282.4086095174154
,281.2691772178367
,282.1602147985388
,281.9111738699454
,282.2636264942311
,282.95467096964524
,282.42274136013464
,281.4260767618816
,280.9981504652236
,282.03828384964555
,281.72395621405707
,283.4508160909017
,280.9593369095414
,280.486226993137
