system:time_start,soil_temperature_level_1
,279.9691968282064
,279.1507993062337
,279.4793909708659
,279.1634208679199
,279.48595962524416
,280.30984191894527
,281.08617604573567
,280.76291325887047
,279.788809967041
,280.07367757161455
,280.18307444254555
,281.4630655924479
,279.6169659932454
,280.80668385823566
,279.8205172220866
,280.0137654622396
,279.3889879862467
,280.49562072753906
,279.1151573181152
,279.27134272257484
,279.7520617167155
,279.4605903625488
,280.5566790262858
,280.43623046875
,280.5449564615885
,280.6065678914388
,280.1423189798991
,279.32341079711915
,279.75073725382487
,279.7023132324219
,278.99458134969075
,279.7819826761882
,280.0956504821777
,280.2498708089193
