system:time_start,soil_temperature_level_1
,284.4335301717122
,284.6351903279622
,285.3917465209961
,284.606751759847
,284.5940221150716
,284.9883346557617
,285.8477071126302
,285.4179801940918
,284.25063069661456
,285.25892130533856
,286.0642776489258
,284.4893455505371
,284.281925201416
,284.90725072224933
,285.11510213216144
,283.82307052612305
,284.41713587443036
,286.47640736897785
,285.9708086649577
,285.23429743448895
,285.71582285563153
,285.34345118204754
,284.5632184346517
,285.10740152994794
,285.9096972147624
,285.63401794433594
,285.92283630371094
,284.54878362019855
,284.67616271972656
,285.60969161987305
,285.7306429545085
,287.14787165323895
,284.61026763916016
,283.7926381429036
