system:time_start,soil_temperature_level_1
,280.8478546142578
,279.8916982014974
,280.0768814086914
,279.54587427775067
,280.34852345784503
,280.41400655110675
,280.5513610839844
,281.0579210917155
,281.2903747558594
,280.8434371948242
,280.5390803019206
,281.28637313842773
,279.65482966105145
,281.3048464457194
,279.5082321166992
,280.69079717000324
,279.8025957743327
,280.0186080932617
,279.9688580830892
,281.1178092956543
,281.46620686848956
,280.7993965148926
,281.28688685099286
,280.5452601114909
,280.70400365193683
,280.96910603841144
,281.65089416503906
,279.998727162679
,279.4755172729492
,279.7223752339681
,280.1831347147624
,282.21985753377277
,280.7680969238281
,280.4357223510742
