system:time_start,skin_temperature
,286.41025597854474
,285.94623850627113
,286.0519721504834
,286.2943129328839
,285.78732041406187
,287.25486322323803
,287.2418560605132
,286.4650794441601
,285.90499916740526
,287.4739854856029
,287.4844667927488
,286.6201978272383
,285.7453683293967
,286.9362502142767
,286.65139723526266
,285.8102714048332
,286.13597383716177
,287.7269525183252
,287.74345572598
,286.77930559211944
,287.10305998571107
,286.7700082607857
,286.29202613166694
,286.8332994759801
,287.6669209338575
,287.8096419593576
,287.69770752218665
,286.2881372086654
,286.33734911161577
,287.25615700309373
,287.4365799940893
,289.1034084866484
,285.91440250340554
,285.7301119762252
