system:time_start,skin_temperature
,284.01356353759763
,284.58499870300295
,284.4993258158366
,284.8271049499512
,285.02145627339684
,285.44690615336106
,284.936368560791
,284.3522572835287
,284.2883536020915
,286.140805943807
,286.0271354675293
,284.6191846211751
,284.91576169331864
,284.936670811971
,284.72694600423176
,284.08375091552733
,284.4088041941325
,286.1169834136963
,285.47066599527994
,284.59950154622396
,285.0959800720215
,285.42721443176265
,284.30010375976565
,285.0067607879639
,285.0151800791422
,285.55803159077965
,285.97898826599123
,285.15188280741376
,284.61609649658203
,284.9590796152751
,285.7908067067464
,286.07360763549804
,284.40948282877605
,284.4566619873047
