system:time_start,skin_temperature
,275.1048734806202
,272.7650194874516
,273.6963397485239
,272.70048282764577
,272.79781486369944
,274.2056754430135
,274.45812119377985
,274.94687129833085
,273.8791148221052
,273.7750544371429
,273.84027456354215
,274.83285102137813
,272.7737109926012
,274.7937905700118
,274.03367858462866
,273.99931028154157
,273.53113036685517
,274.1552168175026
,274.53423577767836
,274.47315926022
,274.99260535063564
,273.60500975008364
,274.97438285968923
,274.16516293419727
,274.4670341279772
,274.75547271304663
,275.0330795711941
,273.4286250714902
,273.4924293094211
,274.2265798780653
,273.39178964826795
,275.53673578191683
,273.93797885047064
,274.4135145611233
