system:time_start,skin_temperature
,280.41538111368817
,276.26124318440753
,277.45558675130206
,275.9794464111328
,276.91048940022785
,279.44053141276044
,279.1780535380046
,279.1582260131836
,278.19432322184247
,278.6222063700358
,278.2144304911296
,280.37604904174805
,277.2875912984212
,279.28715387980145
,278.94666290283203
,278.509573618571
,277.7274169921875
,277.5233383178711
,278.2470423380534
,278.8807563781738
,279.4863001505534
,278.3172772725423
,280.0044136047363
,278.5265858968099
,278.3083610534668
,278.1720225016276
,279.65847142537433
,277.8542734781901
,277.1256917317708
,277.6693929036458
,277.43000920613605
,280.7550735473633
,278.6503143310547
,280.271001180013
