system:time_start,skin_temperature
,282.11569919992
,277.6229752885534
,280.08820656850827
,279.79801832699604
,277.91621030983345
,280.0007905892446
,282.2577637746824
,281.6869575013505
,279.2335131489638
,281.70177143178086
,280.8727557405512
,280.6903899443065
,278.2581866379325
,279.43473558899353
,279.6153099655259
,277.57357460725393
,279.8663112018125
,280.98587366198814
,280.9250220440803
,279.94439975927907
,280.509227455085
,280.1350635230964
,280.65859403677865
,280.2310253170365
,280.84674518666367
,282.31298671208367
,281.66176445602525
,280.0313738018063
,278.59957106569976
,279.30831281513184
,278.9741902182288
,282.63908948965945
,279.1926817657254
,278.9790652660613
