system:time_start,skin_temperature
,281.5479871961805
,281.0007245247824
,282.8262495743601
,281.2674912123652
,281.61459995292086
,281.5432030527215
,283.23178867987025
,281.9566912734718
,281.20815790187544
,282.37078284101875
,282.67664372851283
,281.6172402365166
,281.3115963852197
,281.252845094915
,282.0160844814011
,280.5055032919722
,281.56421282138047
,284.22767233151444
,282.8995847200093
,282.527525450054
,282.5438045256319
,282.9862752323262
,280.94273200230293
,282.0183155662135
,282.57847405595385
,283.02702985172385
,282.6228330734878
,281.8289361920273
,281.21182982684576
,283.13117938571503
,281.91827863280537
,284.4292068927609
,281.5827249002736
,280.0815726386176
