system:time_start,skin_temperature
,277.52251052856445
,275.9884668986003
,276.8539810180664
,276.26595306396484
,275.39685312906903
,277.7409133911133
,278.0122922261556
,277.8804168701172
,276.8355127970378
,277.0799369812012
,277.31765874226886
,278.0403531392415
,276.07197697957355
,277.8848533630371
,276.8121566772461
,276.478214263916
,276.7625045776367
,278.11498006184894
,277.07898712158203
,276.75739669799805
,277.4944330851237
,276.55475997924805
,278.1085039774577
,277.6901092529297
,277.3472328186035
,277.92978922526044
,277.8449414571126
,276.6921971638997
,276.84120178222656
,277.31473541259766
,276.5273806254069
,277.9242986043294
,277.34791310628253
,277.7248001098633
