system:time_start,skin_temperature
,279.2050971984863
,279.30066935221356
,279.8617680867513
,279.7051773071289
,279.6021143595378
,279.5044657389323
,279.8259646097819
,279.4921061197917
,278.8660430908203
,280.811331431071
,281.1184959411621
,279.0379753112793
,279.37954839070636
,279.46208572387695
,279.9590759277344
,279.186585744222
,279.1373519897461
,281.21061452229816
,280.5833053588867
,279.16136805216473
,280.32357025146484
,280.4424908955892
,279.10441462198895
,279.53136444091797
,280.1493721008301
,280.8090082804362
,280.154966990153
,279.9992904663086
,279.4927978515625
,280.4673334757487
,280.5356330871582
,281.5595448811849
,279.6858189900716
,279.15370178222656
