system:time_start,skin_temperature
,279.98784764607746
,279.7289847349509
,280.707283998147
,280.3232830732296
,279.91945804693756
,279.76235296787354
,280.11823184673597
,280.1970343956581
,279.54130808512366
,281.20634881044043
,281.38943334726184
,279.67994015033423
,280.0830321678748
,280.05327674670093
,280.4772424942407
,279.7870515676645
,279.7185944777268
,281.54115862724103
,281.3155065683218
,279.7808085710575
,280.91968908065405
,280.8600099025628
,279.46490038358246
,279.94022604135364
,280.4052265851925
,281.3439540373973
,280.2588762136606
,280.66532995761963
,279.86119979467145
,281.6867151504908
,280.9088337238018
,282.1540235861754
,280.491826570951
,280.0020323533278
